loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.7347763776779175,4723.809401035309,False,,,1,4025e15863b14689bf11748480fe2506,2021-07-21_19-26-04,1626888364,4723.809401035309,70684,lo-a2-091,10.204.4.71,4723.809401035309,0,1,b81cb_00002
0.7059692144393921,5379.446275472641,False,,,2,4025e15863b14689bf11748480fe2506,2021-07-21_20-55-43,1626893743,10103.25567650795,70684,lo-a2-091,10.204.4.71,10103.25567650795,0,2,b81cb_00002
