loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.5387582182884216,4178.490357875824,False,,,1,084abe2460264c8fa3e06f09d1c65b5d,2021-07-21_19-14-28,1626887668,4178.490357875824,21930,lo-a2-053,10.204.3.163,4178.490357875824,0,1,5eaee_00003
0.4446006715297699,4134.175382614136,False,,,2,084abe2460264c8fa3e06f09d1c65b5d,2021-07-21_20-23-22,1626891802,8312.66574048996,21930,lo-a2-053,10.204.3.163,8312.66574048996,0,2,5eaee_00003
