loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.7183276414871216,3005.786063194275,False,,,1,394f7f08e01a4754ab66e0c05ac62fdb,2021-07-21_18-52-27,1626886347,3005.786063194275,15966,lo-a2-058,10.204.3.168,3005.786063194275,0,1,06362_00000
0.7118633389472961,2973.490601539612,False,,,2,394f7f08e01a4754ab66e0c05ac62fdb,2021-07-21_19-42-01,1626889321,5979.276664733887,15966,lo-a2-058,10.204.3.168,5979.276664733887,0,2,06362_00000
