loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.7055365443229675,3658.953502178192,False,,,1,7c1454cce2904b96bd5a7956f0892ab6,2021-07-21_19-03-20,1626887000,3658.953502178192,15972,lo-a2-058,10.204.3.168,3658.953502178192,0,1,06362_00001
0.7003988027572632,3833.158659696579,False,,,2,7c1454cce2904b96bd5a7956f0892ab6,2021-07-21_20-07-14,1626890834,7492.112161874771,15972,lo-a2-058,10.204.3.168,7492.112161874771,0,2,06362_00001
