loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.7353367805480957,3505.366781949997,False,,,1,e5ce3a9a03bb481b8d18241bfc40077c,2021-07-21_19-00-47,1626886847,3505.366781949997,15964,lo-a2-058,10.204.3.168,3505.366781949997,0,1,06362_00002
0.7248684167861938,3681.0075209140778,False,,,2,e5ce3a9a03bb481b8d18241bfc40077c,2021-07-21_20-02-08,1626890528,7186.374302864075,15964,lo-a2-058,10.204.3.168,7186.374302864075,0,2,06362_00002
