loss,acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.6806695461273193,0.11449554562568665,1848.0606515407562,False,,,1,0bc12352641a461593c6fbdb473a3849,2021-07-26_11-59-39,1627293579,1848.0606515407562,41150,lo-a2-063,10.204.3.173,1848.0606515407562,0,1,e16df_00002
0.684708833694458,0.1115124523639679,1891.1096894741058,False,,,2,0bc12352641a461593c6fbdb473a3849,2021-07-26_12-31-10,1627295470,3739.170341014862,41150,lo-a2-063,10.204.3.173,3739.170341014862,0,2,e16df_00002
0.663240909576416,0.12695647776126862,1961.9771664142609,False,,,3,0bc12352641a461593c6fbdb473a3849,2021-07-26_13-03-52,1627297432,5701.147507429123,41150,lo-a2-063,10.204.3.173,5701.147507429123,0,3,e16df_00002
